"siteID","sampleID","dayOfYear","dateSet","dateSample","dateTimeSet","dateTimeSample","crew","gear","sampleGroup","effort","effortUnits","distanceShocked","useCPUE","useSampleMarkRecap","comments","metadataID","entryFile"
"SE_wholeShoreline","SE_wholeShoreline_20190602_1620_AN_Fishscapes.Angling.20180625",153,"2019-06-02","2019-06-02","6/2/2019 13:55:00","6/2/2019 16:20:00","JP","AN","2019_fishscapes_survey",2.42,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_SE_2019-06-02_1620.csv"
"SE_wholeShoreline","SE_wholeShoreline_20190602_1640_AN_Fishscapes.Angling.20180625",153,"2019-06-02","2019-06-02","6/2/2019 15:45:00","6/2/2019 16:40:00","AL","AN","2019_fishscapes_survey",0.92,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_SE_2019-06-02_1640.csv"
"SE_wholeShoreline","SE_wholeShoreline_20190602_1731_AN_Fishscapes.Angling.20180625",153,"2019-06-02","2019-06-02","6/2/2019 16:40:00","6/2/2019 17:31:00","AL","AN","2019_fishscapes_survey",0.85,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_SE_2019-06-02_1731.csv"
"SE_wholeShoreline","SE_wholeShoreline_20190602_2030_AN_Fishscapes.Angling.20180625",153,"2019-06-02","2019-06-02","6/2/2019 17:32:00","6/2/2019 20:30:00","AT","AN","2019_fishscapes_survey",2.97,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_SE_2019-06-02_2030.csv"
"SE_wholeShoreline","SE_wholeShoreline_20190602_2031_AN_Fishscapes.Angling.20180625",153,"2019-06-02","2019-06-02","6/2/2019 16:40:00","6/2/2019 20:31:00","AL","AN","2019_fishscapes_survey",3.83,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_SE_2019-06-02_2031.csv"
"SE_wholeShoreline","SE_wholeShoreline_20190624_1010_AN_Fishscapes.Angling.20180625",175,"2019-06-24","2019-06-24","6/24/2019 5:35:00","6/24/2019 10:10:00","ALK, MS","AN","2019_fishscapes_survey",4.18,"angler_hours","0","yes","yes","Break from 0815 to 0845","Fishscapes.Angling.20180625","fishScapes2019_SE_2019-06-24_1010.csv"
"SE_wholeShoreline","SE_wholeShoreline_20190624_1303_AN_Fishscapes.Angling.20180625",175,"2019-06-24","2019-06-24","6/24/2019 10:21:00","6/24/2019 13:03:00","DS, CI","AN","2019_fishscapes_survey",2.7,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_SE_2019-06-24_1303.csv"
"SE_wholeShoreline","SE_wholeShoreline_20190625_1630_AN_Fishscapes.Angling.20180625",176,"2019-06-25","2019-06-25","6/25/2019 13:55:00","6/25/2019 16:30:00","AMK,FF","AN","2019_fishscapes_survey",2.58,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_SE_2019-06-25_1630.csv"
"SE_wholeShoreline","SE_wholeShoreline_20190625_1820_AN_Fishscapes.Angling.20180625",176,"2019-06-25","2019-06-25","6/25/2019 16:35:00","6/25/2019 18:20:00","AMK,MS","AN","2019_fishscapes_survey",1.75,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_SE_2019-06-25_1820.csv"
"SE_wholeShoreline","SE_wholeShoreline_20190625_2055_AN_Fishscapes.Angling.20180625",176,"2019-06-25","2019-06-25","6/25/2019 19:35:00","6/25/2019 20:55:00","MS,FF","AN","2019_fishscapes_survey",1.33,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_SE_2019-06-25_2055.csv"
"SM_wholeShoreline","SM_wholeShoreline_20190615_1610_AN_Fishscapes.Angling.20180625",166,"2019-06-15","2019-06-15","6/15/2019 13:42:00","6/15/2019 16:10:00","AK, JC","AN","2019_fishscapes_survey",2.47,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_SM_2019-06-15_1610.csv"
"SM_wholeShoreline","SM_wholeShoreline_20190615_1853_AN_Fishscapes.Angling.20180625",166,"2019-06-15","2019-06-15","6/15/2019 16:48:00","6/15/2019 18:53:00","AT,JC,DS","AN","2019_fishscapes_survey",2.08,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_SM_2019-06-15_1853.csv"
"SM_wholeShoreline","SM_wholeShoreline_20190615_2046_AN_Fishscapes.Angling.20180625",166,"2019-06-15","2019-06-15","6/15/2019 19:12:00","6/15/2019 20:46:00","AT,DS,AK","AN","2019_fishscapes_survey",1.57,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_SM_2019-06-15_2046.csv"
"SM_wholeShoreline","SM_wholeShoreline_20190621_0945_AN_Fishscapes.Angling.20180625",172,"2019-06-21","2019-06-21","6/21/2019 5:57:00","6/21/2019 9:45:00","JP,FF,AT","AN","2019_fishscapes_survey",3.8,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_SM_2019-06-21_0945.csv"
"SM_wholeShoreline","SM_wholeShoreline_20190621_1250_AN_Fishscapes.Angling.20180625",172,"2019-06-21","2019-06-21","6/21/2019 10:04:00","6/21/2019 12:50:00","JP,AK,FF","AN","2019_fishscapes_survey",2.77,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_SM_2019-06-21_1250.csv"
"SV_wholeShoreline","SV_wholeShoreline_20190603_1600_AN_Fishscapes.Angling.20180625",154,"2019-06-03","2019-06-03","6/3/2019 13:40:00","6/3/2019 16:00:00","CI","AN","2019_fishscapes_survey",2.33,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_SV_2019-06-03_1600.csv"
"SV_wholeShoreline","SV_wholeShoreline_20190603_1630_AN_Fishscapes.Angling.20180625",154,"2019-06-03","2019-06-03","6/3/2019 13:40:00","6/3/2019 16:30:00","JC,CD","AN","2019_fishscapes_survey",2.83,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_SV_2019-06-03_1630.csv"
"SV_wholeShoreline","SV_wholeShoreline_20190603_2046_AN_Fishscapes.Angling.20180625",154,"2019-06-03","2019-06-03","6/3/2019 16:30:00","6/3/2019 20:46:00","JC,CD,AK","AN","2019_fishscapes_survey",3.5,"angler_hours","0","yes","yes","25 min break","Fishscapes.Angling.20180625","fishScapes2019_SV_2019-06-03_2046.csv"
"SV_wholeShoreline","SV_wholeShoreline_20190608_0800_AN_Fishscapes.Angling.20180625",159,"2019-06-08","2019-06-08","6/8/2019 5:40:00","6/8/2019 8:00:00","AK","AN","2019_fishscapes_survey",2.33,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_SV_2019-06-08_0800.csv"
"SV_wholeShoreline","SV_wholeShoreline_20190608_1000_AN_Fishscapes.Angling.20180625",159,"2019-06-08","2019-06-08","6/8/2019 8:00:00","6/8/2019 10:00:00","CD","AN","2019_fishscapes_survey",2,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_SV_2019-06-08_1000.csv"
"SV_wholeShoreline","SV_wholeShoreline_20190608_1001_AN_Fishscapes.Angling.20180625",159,"2019-06-08","2019-06-08","6/8/2019 5:40:00","6/8/2019 10:01:00","AT,AS","AN","2019_fishscapes_survey",4.33,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_SV_2019-06-08_1001.csv"
"SV_wholeShoreline","SV_wholeShoreline_20190608_1205_AN_Fishscapes.Angling.20180625",159,"2019-06-08","2019-06-08","6/8/2019 10:05:00","6/8/2019 12:05:00","AT,AK,CD","AN","2019_fishscapes_survey",2,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_SV_2019-06-08_1205.csv"
"LV_wholeShoreline","LV_wholeShoreline_20190611_0835_AN_Fishscapes.Angling.20180625",162,"2019-06-11","2019-06-11","6/11/2019 6:03:00","6/11/2019 8:35:00","AL","AN","2019_fishscapes_survey",2.53,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_SV_2019-06-11_0835.csv"
"SV_wholeShoreline","SV_wholeShoreline_20190611_1002_AN_Fishscapes.Angling.20180625",162,"2019-06-11","2019-06-11","6/11/2019 6:03:00","6/11/2019 10:02:00","CI","AN","2019_fishscapes_survey",3.98,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_SV_2019-06-11_1002.csv"
"SV_wholeShoreline","SV_wholeShoreline_20190611_1003_AN_Fishscapes.Angling.20180625",162,"2019-06-11","2019-06-11","6/11/2019 8:40:00","6/11/2019 10:03:00","JC","AN","2019_fishscapes_survey",1.38,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_SV_2019-06-11_1003.csv"
"SV_wholeShoreline","SV_wholeShoreline_20190611_1142_AN_Fishscapes.Angling.20180625",162,"2019-06-11","2019-06-11","6/11/2019 10:05:00","6/11/2019 11:42:00","JC","AN","2019_fishscapes_survey",1.62,"angler_hours","0","yes","yes","""slow morning","Fishscapes.Angling.20180625","fishScapes2019_SV_2019-06-11_1142.csv"
"SV_wholeShoreline","SV_wholeShoreline_20190611_1222_AN_Fishscapes.Angling.20180625",162,"2019-06-11","2019-06-11","6/11/2019 11:05:00","6/11/2019 12:22:00","JC","AN","2019_fishscapes_survey",1.28,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_SV_2019-06-11_1222.csv"
"SV_wholeShoreline","SV_wholeShoreline_20190618_1640_AN_Fishscapes.Angling.20180625",169,"2019-06-18","2019-06-18","6/18/2019 13:38:00","6/18/2019 16:40:00","DS, ALK, AT","AN","2019_fishscapes_survey",3.03,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_SV_2019-06-18_1640.csv"
"SV_wholeShoreline","SV_wholeShoreline_20190618_2042_AN_Fishscapes.Angling.20180625",169,"2019-06-18","2019-06-18","6/18/2019 16:50:00","6/18/2019 20:42:00","DS,ALK,JC","AN","2019_fishscapes_survey",3.87,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_SV_2019-06-18_2042.csv"
"SV_wholeShoreline","SV_wholeShoreline_20190627_2205_BE_FishscapesSurvey0.5mile.20180606",178,"2019-06-27","2019-06-27","6/27/2019 21:50:00","6/27/2019 22:05:00","AS, AL, CD","BE","2019_fishscapes_survey",0.25,"electrofishing_hours","0.5","yes","yes",NA,"FishscapesSurvey0.5mile.20180606","fishScapes2019_SV_2019-06-27_2205.csv"
"SV_wholeShoreline","SV_wholeShoreline_20190627_2300_BE_FishscapesSurvey.1.5mile.20180607 ",178,"2019-06-27","2019-06-27","6/27/2019 22:30:00","6/27/2019 23:00:00","AS,AL,CD","BE","2019_fishscapes_survey",0.5,"electrofishing_hours","1.07","yes","yes",NA,"FishscapesSurvey.1.5mile.20180607 ","fishScapes2019_SV_2019-06-27_2300.csv"
"SV_wholeShoreline","SV_wholeShoreline_20190701_0055_BE_FishscapesSurvey.hotBassLap.20180607",182,"2019-07-01","2019-07-01","7/1/2019 0:10:00","7/1/2019 0:55:00","DS,MS,JC","BE","2019_fishscapes_survey",0.75,"electrofishing_hours","1.45","yes","yes",NA,"FishscapesSurvey.hotBassLap.20180607","fishScapes2019_SV_2019-07-01_0055.csv"
"SV_wholeShoreline","SV_wholeShoreline_20190701_0145_BE_FishscapesSurvey.hotBassLap.20180607",182,"2019-07-01","2019-07-01","7/1/2019 1:05:00","7/1/2019 1:45:00","DS,MS,JC","BE","2019_fishscapes_survey",0.67,"electrofishing_hours","1.56","yes","yes",NA,"FishscapesSurvey.hotBassLap.20180607","fishScapes2019_SV_2019-07-01_0145.csv"
"SV_wholeShoreline","SV_wholeShoreline_20190701_0245_BE_FishscapesSurvey.hotBassLap.20180607",182,"2019-07-01","2019-07-01","7/1/2019 2:00:00","7/1/2019 2:45:00","DS,MS,JC","BE","2019_fishscapes_survey",0.75,"electrofishing_hours","1.49","yes","yes",NA,"FishscapesSurvey.hotBassLap.20180607","fishScapes2019_SV_2019-07-01_0245.csv"
"SV_wholeShoreline","SV_wholeShoreline_20190701_0330_BE_FishscapesSurvey.hotBassLap.20180607",182,"2019-07-01","2019-07-01","7/1/2019 2:55:00","7/1/2019 3:30:00","DS,MS,JC","BE","2019_fishscapes_survey",0.58,"electrofishing_hours","0.92","yes","yes","caught a muskie but no bass","FishscapesSurvey.hotBassLap.20180607","fishScapes2019_SV_2019-07-01_0330.csv"
"SV_wholeShoreline","SV_wholeShoreline_20190701_0345_BE_FishscapesSurvey.hotBassLap.20180607",182,"2019-07-01","2019-07-01","7/1/2019 3:35:00","7/1/2019 3:45:00","DS,MS,JC","BE","2019_fishscapes_survey",0.17,"electrofishing_hours","0.52","yes","yes",NA,"FishscapesSurvey.hotBassLap.20180607","fishScapes2019_SV_2019-07-01_0345.csv"
"TO_wholeShoreline","TO_wholeShoreline_20190627_1645_AN_Fishscapes.Angling.20180625",178,"2019-06-27","2019-06-27","6/27/2019 13:40:00","6/27/2019 16:45:00","AT, ALK, JP","AN","2019_fishscapes_survey",1.67,"angler_hours","0","yes","yes","Break from 1400 to 1525","Fishscapes.Angling.20180625","fishScapes2019_TO_2019-06-27_1645.csv"
"TO_wholeShoreline","TO_wholeShoreline_20190627_2045_AN_Fishscapes.Angling.20180625",178,"2019-06-27","2019-06-27","6/27/2019 17:00:00","6/27/2019 20:45:00","AT, MS, JP","AN","2019_fishscapes_survey",3.75,"angler_hours","0","yes","yes","Joe lost a fish and they took a break from 1850 to 1900","Fishscapes.Angling.20180625","fishScapes2019_TO_2019-06-27_2045.csv"
"UG_wholeShoreline","UG_wholeShoreline_20190525_0948_AN_Fishscapes.Angling.20180625",145,"2019-05-25","2019-05-25","5/25/2019 7:52:00","5/25/2019 9:48:00","AT","AN","2019_fishscapes_survey",1.93,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_UG_2019-05-25_0948.csv"
"UG_wholeShoreline","UG_wholeShoreline_20190525_1218_AN_Fishscapes.Angling.20180625",145,"2019-05-25","2019-05-25","5/25/2019 7:52:00","5/25/2019 12:18:00","FF","AN","2019_fishscapes_survey",4.43,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_UG_2019-05-25_1218.csv"
"UG_wholeShoreline","UG_wholeShoreline_20190525_1330_AN_Fishscapes.Angling.20180625",145,"2019-05-25","2019-05-25","5/25/2019 11:00:00","5/25/2019 13:30:00","AK","AN","2019_fishscapes_survey",2.5,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_UG_2019-05-25_1330.csv"
"UG_wholeShoreline","UG_wholeShoreline_20190611_2230_BE_FishscapesSurvey.0.5mile.20180606",162,"2019-06-11","2019-06-11","6/11/2019 22:15:00","6/11/2019 22:30:00","DS,MS,FF","BE","2019_fishscapes_survey",0.25,"electrofishing_hours","0.5","yes","yes","mary really likes the small walleye","FishscapesSurvey.0.5mile.20180606","fishScapes2019_UG_2019-06-11_2230.csv"
"UG_wholeShoreline","UG_wholeShoreline_20190611_2335_BE_FishscapesSurvey.1.5mile.20180607",162,"2019-06-11","2019-06-11","6/11/2019 22:50:00","6/11/2019 23:35:00","DS, MS, FF","BE","2019_fishscapes_survey",0.75,"electrofishing_hours","1.5","yes","yes","windy","FishscapesSurvey.1.5mile.20180607","fishScapes2019_UG_2019-06-11_2335.csv"
"UG_wholeShoreline","UG_wholeShoreline_20190612_0015_BE_FishscapesSurvey.0.5mile.20180606",163,"2019-06-12","2019-06-12","6/12/2019 0:00:00","6/12/2019 0:15:00","DS, MS, FF","BE","2019_fishscapes_survey",0.25,"electrofishing_hours","0.5","yes","yes",NA,"FishscapesSurvey.0.5mile.20180606","fishScapes2019_UG_2019-06-12_0015.csv"
"UG_wholeShoreline","UG_wholeShoreline_20190612_0130_BE_FishscapesSurvey.1.5mile.20180607",163,"2019-06-12","2019-06-12","6/12/2019 0:45:00","6/12/2019 1:30:00","DS, MS, FF","BE","2019_fishscapes_survey",0.75,"electrofishing_hours","1.5","yes","yes",NA,"FishscapesSurvey.1.5mile.20180607","fishScapes2019_UG_2019-06-12_0130.csv"
"UG_wholeShoreline","UG_wholeShoreline_20190613_1005_AN_Fishscapes.Angling.20180625",164,"2019-06-13","2019-06-13","6/13/2019 7:05:00","6/13/2019 10:05:00","AL,AK,JC","AN","2019_fishscapes_survey",3,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_UG_2019-06-13_1100.csv"
"UG_wholeShoreline","UG_wholeShoreline_20190623_2235_BE_FishscapesSurvey.hotBassLap.20180607",174,"2019-06-23","2019-06-23","6/23/2019 22:10:00","6/23/2019 22:35:00","AL,AS,CD","BE","2019_fishscapes_survey",0.42,"electrofishing_hours","0.75","yes","yes",NA,"FishscapesSurvey.hotBassLap.20180607","fishScapes2019_UG_2019-06-23_2235.csv"
"UG_wholeShoreline","UG_wholeShoreline_20190624_0140_BE_FishscapesSurvey.hotBassLap.20180607",175,"2019-06-24","2019-06-24","6/24/2019 0:45:00","6/24/2019 1:40:00","AL,AS,CD","BE","2019_fishscapes_survey",0.92,"electrofishing_hours","1.86","yes","yes",NA,"FishscapesSurvey.hotBassLap.20180607","fishScapes2019_UG_2019-06-24_0140.csv"
"UG_wholeShoreline","UG_wholeShoreline_20190624_0315_BE_FishscapesSurvey.hotBassLap.20180607",175,"2019-06-24","2019-06-24","6/24/2019 2:05:00","6/24/2019 3:15:00","AL,AS,CD","BE","2019_fishscapes_survey",1.17,"electrofishing_hours","2.93","yes","yes",NA,"FishscapesSurvey.hotBassLap.20180607","fishScapes2019_UG_2019-06-24_0315.csv"
"UG_wholeShoreline","UG_wholeShoreline_20190624_2338_BE_FishscapesSurvey.hotBassLap.20180607",175,"2019-06-24","2019-06-24","6/24/2019 23:10:00","6/24/2019 23:38:00","AL,AS,CD","BE","2019_fishscapes_survey",0.47,"electrofishing_hours","1.86","yes","yes","stopped for 42 minutes because of rain","FishscapesSurvey.hotBassLap.20180607","fishScapes2019_UG_2019-06-24_2338.csv"
"UG_wholeShoreline","UG_wholeShoreline_20190625_2310_BE_FishscapesSurvey.hotBassLap.20180607",176,"2019-06-25","2019-06-25","6/25/2019 22:10:00","6/25/2019 23:10:00","AS,AL,CD","BE","2019_fishscapes_survey",1,"electrofishing_hours","1.78","yes","yes",NA,"FishscapesSurvey.hotBassLap.20180607","fishScapes2019_UG_2019-06-25_2310.csv"
"UG_wholeShoreline","UG_wholeShoreline_20190626_0045_BE_FishscapesSurvey.hotBassLap.20180607",177,"2019-06-25","2019-06-26","6/25/2019 23:45:00","6/26/2019 0:45:00","AS,AL,CD","BE","2019_fishscapes_survey",1,"electrofishing_hours","1.6","yes","yes",NA,"FishscapesSurvey.hotBassLap.20180607","fishScapes2019_UG_2019-06-26_0045.csv"
"UG_wholeShoreline","UG_wholeShoreline_20190626_0200_BE_FishscapesSurvey.hotBassLap20180607",177,"2019-06-26","2019-06-26","6/26/2019 1:00:00","6/26/2019 2:00:00","AS,AL,CD","BE","2019_fishscapes_survey",1,"electrofishing_hours","1.76","yes","yes",NA,"FishscapesSurvey.hotBassLap20180607","fishScapes2019_UG_2019-06-26_0200.csv"
"UG_wholeShoreline","UG_wholeShoreline_20190626_0255_BE_FishscapesSurvey.hotBassLap20180607",177,"2019-06-26","2019-06-26","6/26/2019 2:25:00","6/26/2019 2:55:00","AS,AL,CD","BE","2019_fishscapes_survey",0.5,"electrofishing_hours","0.93","yes","yes",NA,"FishscapesSurvey.hotBassLap20180607","fishScapes2019_UG_2019-06-26_0255.csv"
"WB_wholeShoreline","WB_wholeShoreline_20190609_0800_AN_Fishscapes.Angling.20180625",160,"2019-06-09","2019-06-09","6/9/2019 5:45:00","6/9/2019 8:00:00","AS","AN","2019_fishscapes_survey",2.25,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_WB_2019-06-09_0800.csv"
"WB_wholeShoreline","WB_wholeShoreline_20190609_0945_AN_Fishscapes.Angling.20180625",160,"2019-06-09","2019-06-09","6/9/2019 8:10:00","6/9/2019 9:45:00","AT","AN","2019_fishscapes_survey",1.58,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_WB_2019-06-09_0945.csv"
"WB_wholeShoreline","WB_wholeShoreline_20190609_0948_AN_Fishscapes.Angling.20180625",160,"2019-06-09","2019-06-09","6/9/2019 5:45:00","6/9/2019 9:48:00","AK,CD","AN","2019_fishscapes_survey",4.05,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_WB_2019-06-09_0948.csv"
"WB_wholeShoreline","WB_wholeShoreline_20190609_1037_AN_Fishscapes.Angling.20180625",160,"2019-06-09","2019-06-09","6/9/2019 9:45:00","6/9/2019 10:37:00","AK","AN","2019_fishscapes_survey",0.87,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_WB_2019-06-09_1037.csv"
"WB_wholeShoreline","WB_wholeShoreline_20190609_1315_AN_Fishscapes.Angling.20180625",160,"2019-06-09","2019-06-09","6/9/2019 11:40:00","6/9/2019 13:15:00","AS","AN","2019_fishscapes_survey",1.58,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_WB_2019-06-09_1315.csv"
"WB_wholeShoreline","WB_wholeShoreline_20190609_1316_AN_Fishscapes.Angling.20180625",160,"2019-06-09","2019-06-09","6/9/2019 9:45:00","6/9/2019 13:16:00","AT,CD","AN","2019_fishscapes_survey",3.5,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_WB_2019-06-09_1316.csv"
"WN_wholeShoreline","WN_wholeShoreline_20190609_0935_AN_Fishscapes.Angling.20180625",160,"2019-06-09","2019-06-09","6/9/2019 5:45:00","6/9/2019 9:35:00","JC,AL,AK","AN","2019_fishscapes_survey",3.83,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_WN_2019-06-09_0935.csv"
"WN_wholeShoreline","WN_wholeShoreline_20190609_1120_AN_Fishscapes.Angling.20180625",160,"2019-06-09","2019-06-09","6/9/2019 10:04:00","6/9/2019 11:20:00","AK,JC,CI","AN","2019_fishscapes_survey",1.27,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_WN_2019-06-09_1120.csv"
"WN_wholeShoreline","WN_wholeShoreline_20190617_1513_AN_Fishscapes.Angling.20180625",168,"2019-06-17","2019-06-17","6/17/2019 13:59:00","6/17/2019 15:13:00","AK, CMI, FF","AN","2019_fishscapes_survey",1.23,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_WN_2019-06-17_1513.csv"
"WN_wholeShoreline","WN_wholeShoreline_20190617_2000_AN_Fishscapes.Angling.20180625",168,"2019-06-17","2019-06-17","6/17/2019 16:42:00","6/17/2019 20:00:00","AK,MS,FF","AN","2019_fishscapes_survey",3.3,"angler_hours","0","yes","yes","Barren bass lake RIP","Fishscapes.Angling.20180625","fishScapes2019_WN_2019-06-17_2000.csv"
"WN_wholeShoreline","WN_wholeShoreline_20190617_2050_AN_Fishscapes.Angling.20180625",168,"2019-06-17","2019-06-17","6/17/2019 20:00:00","6/17/2019 20:50:00","AK, MS, CI ","AN","2019_fishscapes_survey",0.83,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_WN_2019-06-17_2050.csv"
